"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(Cubist, Test[not.NA.test.row.index, 2:14])"
"12/08/2018",20,1208,829.639038085938
"12/08/2018",21,1337,841.199462890625
"12/08/2018",22,1127,843.886291503906
"12/08/2018",23,707,826.436218261719
"13/08/2018",0,409,378.653350830078
"13/08/2018",1,231,338.121459960938
"13/08/2018",2,212,331.252136230469
"13/08/2018",3,196,248.066558837891
"13/08/2018",4,151,155.339324951172
"13/08/2018",5,230,161.696990966797
"13/08/2018",6,594,204.572067260742
"13/08/2018",7,1065,781.214538574219
"13/08/2018",8,1657,1026.42065429688
"13/08/2018",9,903,871.693603515625
"13/08/2018",10,639,922.543701171875
"13/08/2018",11,677,959.203125
"13/08/2018",12,724,973.158752441406
"13/08/2018",13,698,970.74853515625
"13/08/2018",14,651,985.132019042969
"13/08/2018",15,709,989.345153808594
"13/08/2018",16,901,999.388671875
"13/08/2018",17,1358,1049.52624511719
"13/08/2018",18,2367,1160.70922851562
"13/08/2018",19,2036,1130.26696777344
"13/08/2018",20,1847,918.037231445312
"13/08/2018",21,1851,907.767150878906
"13/08/2018",22,1635,902.449340820312
"13/08/2018",23,1086,875.448852539062
"14/08/2018",0,872,369.208679199219
"14/08/2018",1,681,349.196746826172
"14/08/2018",2,467,320.3359375
"14/08/2018",3,345,243.004531860352
"14/08/2018",4,209,151.03971862793
"14/08/2018",5,254,157.348815917969
"14/08/2018",6,643,207.796875
"14/08/2018",7,1097,881.764770507812
"14/08/2018",8,1708,1094.94555664062
"14/08/2018",9,944,936.29638671875
"14/08/2018",10,615,953.677612304688
"14/08/2018",11,636,980.136535644531
"14/08/2018",12,699,978.331420898438
"14/08/2018",13,695,940.306762695312
"14/08/2018",14,627,970.157043457031
"14/08/2018",15,700,969.620971679688
"14/08/2018",16,920,992.04931640625
"14/08/2018",17,1306,1079.15747070312
"14/08/2018",18,2305,1174.60632324219
"14/08/2018",19,1972,1128.00024414062
"14/08/2018",20,1705,960.685668945312
"14/08/2018",21,1684,939.046813964844
"14/08/2018",22,1587,909.950561523438
"14/08/2018",23,1165,878.896667480469
"15/08/2018",0,1034,364.587280273438
"15/08/2018",1,850,344.396636962891
"15/08/2018",2,676,319.025268554688
"15/08/2018",3,474,229.909896850586
"15/08/2018",4,310,149.074600219727
"15/08/2018",5,227,153.651733398438
"15/08/2018",6,346,187.519409179688
"15/08/2018",7,429,732.411437988281
"15/08/2018",8,553,973.837829589844
"15/08/2018",9,563,878.16162109375
"15/08/2018",10,547,890.9306640625
"15/08/2018",11,586,906.626892089844
"15/08/2018",12,563,909.779174804688
"15/08/2018",13,591,911.219421386719
"15/08/2018",14,627,918.047180175781
"15/08/2018",15,761,924.772399902344
"15/08/2018",16,877,936.363647460938
"15/08/2018",17,960,1004.48382568359
"15/08/2018",18,925,1091.22912597656
"15/08/2018",19,1301,932.961120605469
"15/08/2018",20,1500,798.422180175781
"15/08/2018",21,1507,789.591918945312
"15/08/2018",22,1350,781.308288574219
"15/08/2018",23,1008,763.788757324219
"16/08/2018",0,808,369.816802978516
"16/08/2018",1,535,346.058166503906
"16/08/2018",2,381,321.933563232422
"16/08/2018",3,252,233.210586547852
"16/08/2018",4,173,148.43782043457
"16/08/2018",5,263,156.27262878418
"16/08/2018",6,631,215.461563110352
"16/08/2018",7,1105,887.563842773438
"16/08/2018",8,1660,1089.61999511719
"16/08/2018",9,876,930.840270996094
"16/08/2018",10,612,937.022033691406
"16/08/2018",11,672,962.675598144531
"16/08/2018",12,668,958.6171875
"16/08/2018",13,652,936.166381835938
"16/08/2018",14,638,954.351013183594
"16/08/2018",15,720,940.189758300781
"16/08/2018",16,902,938.243530273438
"16/08/2018",17,1384,994.916564941406
"16/08/2018",18,2481,1113.77563476562
"16/08/2018",19,2286,1018.30413818359
"16/08/2018",20,2114,873.186462402344
"16/08/2018",21,2127,837.670471191406
"16/08/2018",22,1943,803.01904296875
"16/08/2018",23,1446,768.187316894531
"17/08/2018",0,1109,309.726348876953
"17/08/2018",1,842,285.433776855469
"17/08/2018",2,572,269.050659179688
"17/08/2018",3,375,192.865264892578
"17/08/2018",4,276,126.889419555664
"17/08/2018",5,304,132.692916870117
"17/08/2018",6,719,179.395294189453
"17/08/2018",7,1271,806.660766601562
"17/08/2018",8,1918,976.171752929688
"17/08/2018",9,1069,771.40576171875
"17/08/2018",10,717,779.628356933594
"17/08/2018",11,844,796.771484375
"17/08/2018",12,904,805.372924804688
"17/08/2018",13,820,825.922119140625
"17/08/2018",14,791,837.856384277344
"17/08/2018",15,970,850.975769042969
"17/08/2018",16,1112,862.918762207031
"17/08/2018",17,1666,942.00439453125
"17/08/2018",18,2797,1068.43029785156
"17/08/2018",19,2353,987.132141113281
"17/08/2018",20,2130,864.89404296875
"17/08/2018",21,2008,833.864013671875
"17/08/2018",22,1787,808.753967285156
"17/08/2018",23,1466,790.962036132812
"18/08/2018",0,1191,322.510833740234
"18/08/2018",1,969,303.230407714844
"18/08/2018",2,698,278.157745361328
"18/08/2018",3,483,198.181655883789
"18/08/2018",4,316,128.840881347656
"18/08/2018",5,262,136.379531860352
"18/08/2018",6,397,183.391189575195
"18/08/2018",7,475,843.974548339844
"18/08/2018",8,754,987.647399902344
"18/08/2018",9,771,781.950805664062
"18/08/2018",10,769,788.930114746094
"18/08/2018",11,857,803.777587890625
"18/08/2018",12,952,815.072082519531
"18/08/2018",13,1003,824.238220214844
"18/08/2018",14,1121,834.7939453125
"18/08/2018",15,1196,848.936401367188
"18/08/2018",16,1398,874.683471679688
"18/08/2018",17,1806,941.890502929688
"18/08/2018",18,1979,1057.11657714844
"18/08/2018",19,2127,1058.74438476562
"18/08/2018",20,1965,871.764282226562
"18/08/2018",21,1886,852.093994140625
"18/08/2018",22,1681,832.965270996094
"18/08/2018",23,1342,816.593994140625
"19/08/2018",0,1100,326.3291015625
"19/08/2018",1,844,316.453155517578
"19/08/2018",2,611,297.175170898438
"19/08/2018",3,425,209.926086425781
"19/08/2018",4,264,136.644882202148
"19/08/2018",5,223,143.235076904297
"19/08/2018",6,260,190.691528320312
"19/08/2018",7,392,800.470031738281
"19/08/2018",8,592,1030.83715820312
"19/08/2018",9,645,845.59619140625
"19/08/2018",10,732,864.207946777344
"19/08/2018",11,795,855.240112304688
"19/08/2018",12,926,856.675354003906
"19/08/2018",13,943,856.624572753906
"19/08/2018",14,972,874.614562988281
"19/08/2018",15,1181,886.118530273438
"19/08/2018",16,1395,889.271789550781
"19/08/2018",17,1721,962.971435546875
"19/08/2018",18,1928,1111.20776367188
"19/08/2018",19,2186,1090.60888671875
"19/08/2018",20,2029,907.71337890625
"19/08/2018",21,1821,889.983154296875
"19/08/2018",22,1546,862.203125
"19/08/2018",23,1016,853.21826171875
"20/08/2018",0,818,358.177368164062
"20/08/2018",1,527,338.096130371094
"20/08/2018",2,352,312.222717285156
"20/08/2018",3,255,223.055236816406
"20/08/2018",4,193,139.73307800293
"20/08/2018",5,281,145.728149414062
"20/08/2018",6,675,191.27555847168
"20/08/2018",7,1285,861.373718261719
"20/08/2018",8,1912,1047.46740722656
"20/08/2018",9,993,883.464660644531
"20/08/2018",10,719,887.666259765625
"20/08/2018",11,766,902.664123535156
"20/08/2018",12,808,920.079040527344
"20/08/2018",13,847,929.005676269531
"20/08/2018",14,816,940.549438476562
"20/08/2018",15,992,952.881042480469
"20/08/2018",16,1253,953.41650390625
"20/08/2018",17,1704,997.272338867188
"20/08/2018",18,2628,1217.69775390625
"20/08/2018",19,2162,1097.12194824219
"20/08/2018",20,1999,909.1689453125
"20/08/2018",21,1971,880.154296875
"20/08/2018",22,1630,851.172790527344
"20/08/2018",23,1241,827.092468261719
"21/08/2018",0,898,340.888427734375
"21/08/2018",1,690,315.596618652344
"21/08/2018",2,376,286.552124023438
"21/08/2018",3,173,200.281509399414
"21/08/2018",4,49,117.632202148438
"21/08/2018",5,57,134.667678833008
"21/08/2018",6,73,177.22200012207
"21/08/2018",7,608,600.063781738281
"21/08/2018",8,1530,968.865112304688
"21/08/2018",9,876,826.816650390625
"21/08/2018",10,402,842.281982421875
"21/08/2018",11,681,785.086791992188
"21/08/2018",12,848,887.456970214844
"21/08/2018",13,827,906.1005859375
"21/08/2018",14,788,926.558410644531
"21/08/2018",15,957,944.227416992188
"21/08/2018",16,1112,956.258361816406
"21/08/2018",17,1663,1020.07049560547
"21/08/2018",18,2830,1130.65649414062
"21/08/2018",19,2364,1074.32348632812
"21/08/2018",20,2169,875.244506835938
"21/08/2018",21,2057,843.567932128906
"21/08/2018",22,1828,811.922302246094
"21/08/2018",23,1277,794.2890625
"22/08/2018",0,1025,364.2998046875
"22/08/2018",1,782,339.084136962891
"22/08/2018",2,512,313.923675537109
"22/08/2018",3,346,230.999984741211
"22/08/2018",4,214,151.497695922852
"22/08/2018",5,289,158.186386108398
"22/08/2018",6,655,204.068344116211
"22/08/2018",7,1330,794.851440429688
"22/08/2018",8,1990,1061.66931152344
"22/08/2018",9,1015,886.802734375
"22/08/2018",10,700,913.860473632812
"22/08/2018",11,710,943.543090820312
"22/08/2018",12,784,954.810913085938
"22/08/2018",13,727,957.166442871094
"22/08/2018",14,760,946.532958984375
"22/08/2018",15,842,964.142028808594
"22/08/2018",16,993,974.449401855469
"22/08/2018",17,1495,1051.69702148438
"22/08/2018",18,2528,1162.55102539062
"22/08/2018",19,2087,1128.07690429688
"22/08/2018",20,1808,973.425720214844
"22/08/2018",21,1807,929.212768554688
"22/08/2018",22,1556,909.491760253906
"22/08/2018",23,1117,896.298400878906
"23/08/2018",0,908,362.293609619141
"23/08/2018",1,745,341.645904541016
"23/08/2018",2,492,310.55859375
"23/08/2018",3,304,220.851943969727
"23/08/2018",4,168,147.436645507812
"23/08/2018",5,185,152.146362304688
"23/08/2018",6,492,202.506057739258
"23/08/2018",7,720,826.5595703125
"23/08/2018",8,1678,1054.85437011719
"23/08/2018",9,924,913.8603515625
"23/08/2018",10,551,927.653930664062
"23/08/2018",11,711,950.719177246094
"23/08/2018",12,769,954.2470703125
"23/08/2018",13,584,965.101257324219
"23/08/2018",14,740,972.193237304688
"23/08/2018",15,837,980.407592773438
"23/08/2018",16,944,991.643371582031
"23/08/2018",17,1249,1040.75830078125
"23/08/2018",18,1447,1220.4970703125
"23/08/2018",19,582,1087.93591308594
"23/08/2018",20,257,897.704162597656
"23/08/2018",21,189,854.135559082031
"23/08/2018",22,215,775.310668945312
"23/08/2018",23,267,755.577026367188
"24/08/2018",0,238,335.026184082031
"24/08/2018",1,208,325.884399414062
"24/08/2018",2,83,288.550964355469
"24/08/2018",3,62,221.028839111328
"24/08/2018",4,30,141.716873168945
"24/08/2018",5,45,154.753173828125
"24/08/2018",6,173,203.062805175781
"24/08/2018",7,400,669.4609375
"24/08/2018",8,578,879.769165039062
"24/08/2018",9,484,781.255798339844
"24/08/2018",10,286,882.549987792969
"24/08/2018",11,415,899.394287109375
"24/08/2018",12,355,874.68798828125
"24/08/2018",13,274,895.959838867188
"24/08/2018",14,152,654.006530761719
"24/08/2018",15,405,736.961120605469
"24/08/2018",16,455,858.206909179688
"24/08/2018",17,403,823.975524902344
"24/08/2018",18,916,786.764404296875
"24/08/2018",19,948,826.347351074219
"24/08/2018",20,1162,753.372253417969
"24/08/2018",21,1300,741.657653808594
"24/08/2018",22,1202,734.661376953125
"24/08/2018",23,1084,721.1865234375
"25/08/2018",0,980,340.170196533203
"25/08/2018",1,886,318.396423339844
"25/08/2018",2,708,294.863311767578
"25/08/2018",3,456,219.023132324219
"25/08/2018",4,306,148.032272338867
"25/08/2018",5,232,152.557266235352
"25/08/2018",6,318,196.185897827148
"25/08/2018",7,490,746.183715820312
"25/08/2018",8,721,987.233032226562
"25/08/2018",9,808,819.952941894531
"25/08/2018",10,858,859.963012695312
"25/08/2018",11,916,890.375793457031
"25/08/2018",12,1070,906.567199707031
"25/08/2018",13,1231,914.418762207031
"25/08/2018",14,1261,905.501586914062
"25/08/2018",15,1516,910.588745117188
"25/08/2018",16,1592,919.587951660156
"25/08/2018",17,1797,973.00048828125
"25/08/2018",18,2080,1074.47570800781
"25/08/2018",19,2043,1004.69329833984
"25/08/2018",20,2022,813.953857421875
"25/08/2018",21,1937,788.58447265625
"25/08/2018",22,1717,763.596252441406
"25/08/2018",23,1357,737.277893066406
"26/08/2018",0,1163,344.221527099609
"26/08/2018",1,769,326.121520996094
"26/08/2018",2,600,301.365356445312
"26/08/2018",3,426,224.022491455078
"26/08/2018",4,290,142.921524047852
"26/08/2018",5,188,145.237930297852
"26/08/2018",6,243,183.727157592773
"26/08/2018",7,381,654.402465820312
"26/08/2018",8,566,981.910278320312
"26/08/2018",9,725,832.924194335938
"26/08/2018",10,681,854.215026855469
"26/08/2018",11,791,857.662292480469
"26/08/2018",12,1070,854.212036132812
"26/08/2018",13,657,910.433044433594
"26/08/2018",14,417,868.483093261719
"26/08/2018",15,782,875.642822265625
"26/08/2018",16,1025,854.064819335938
"26/08/2018",17,1399,913.08740234375
"26/08/2018",18,1479,996.52783203125
"26/08/2018",19,1596,944.922790527344
"26/08/2018",20,1674,794.535461425781
"26/08/2018",21,1276,778.021606445312
"26/08/2018",22,764,701.572021484375
"26/08/2018",23,348,657.688659667969
"27/08/2018",0,325,333.520355224609
"27/08/2018",1,61,289.100952148438
"27/08/2018",2,44,264.260925292969
"27/08/2018",3,22,205.356018066406
"27/08/2018",4,27,121.271797180176
"27/08/2018",5,38,126.546684265137
"27/08/2018",6,47,165.401931762695
"27/08/2018",7,103,510.402526855469
"27/08/2018",8,328,697.03076171875
"27/08/2018",9,75,607.437133789062
"27/08/2018",10,104,598.401672363281
"27/08/2018",11,148,666.882141113281
"27/08/2018",12,137,749.835876464844
"27/08/2018",13,149,702.979064941406
"27/08/2018",14,231,754.659362792969
"27/08/2018",15,580,780.977416992188
"27/08/2018",16,886,824.611511230469
"27/08/2018",17,1356,919.094055175781
"27/08/2018",18,2153,981.358276367188
"27/08/2018",19,1615,892.981018066406
"27/08/2018",20,1560,771.21533203125
"27/08/2018",21,1762,716.417846679688
"27/08/2018",22,1571,700.323364257812
"27/08/2018",23,1113,701.534912109375
"28/08/2018",0,870,356.387451171875
"28/08/2018",1,653,330.280212402344
"28/08/2018",2,482,309.793121337891
"28/08/2018",3,281,229.954833984375
"28/08/2018",4,200,150.468154907227
"28/08/2018",5,218,154.02507019043
"28/08/2018",6,581,192.761734008789
"28/08/2018",7,1182,658.5283203125
"28/08/2018",8,1841,938.014465332031
"28/08/2018",9,865,824.501220703125
"28/08/2018",10,670,873.568237304688
"28/08/2018",11,411,884.101806640625
"28/08/2018",12,25,704.169494628906
"28/08/2018",13,31,625.276794433594
"28/08/2018",14,126,722.733337402344
"28/08/2018",15,122,782.071472167969
"28/08/2018",16,60,692.814758300781
"28/08/2018",17,39,694.741149902344
"28/08/2018",18,96,690.590637207031
"28/08/2018",19,84,702.798278808594
"28/08/2018",20,10,593.20556640625
"28/08/2018",21,122,568.540344238281
"28/08/2018",22,64,631.420043945312
"28/08/2018",23,59,603.456604003906
"29/08/2018",0,208,328.085357666016
"29/08/2018",1,334,306.080505371094
"29/08/2018",2,243,293.950347900391
"29/08/2018",3,171,215.357162475586
"29/08/2018",4,128,146.693817138672
"29/08/2018",5,109,155.962188720703
"29/08/2018",6,346,201.46923828125
"29/08/2018",7,862,713.348937988281
"29/08/2018",8,1595,895.07763671875
"29/08/2018",9,867,817.619995117188
"29/08/2018",10,642,889.179931640625
"29/08/2018",11,671,913.094360351562
"29/08/2018",12,648,921.180236816406
"29/08/2018",13,540,876.515258789062
"29/08/2018",14,490,895.19189453125
"29/08/2018",15,583,890.45458984375
"29/08/2018",16,193,921.225830078125
"29/08/2018",17,160,732.632202148438
"29/08/2018",18,57,755.103515625
"29/08/2018",19,24,687.789306640625
"29/08/2018",20,19,595.909606933594
"29/08/2018",21,22,646.671813964844
"29/08/2018",22,74,634.622924804688
"29/08/2018",23,198,659.645141601562
"30/08/2018",0,214,344.534942626953
"30/08/2018",1,99,307.328247070312
"30/08/2018",2,80,282.90234375
"30/08/2018",3,81,217.638092041016
"30/08/2018",4,42,153.741241455078
"30/08/2018",5,73,149.23291015625
"30/08/2018",6,285,195.807403564453
"30/08/2018",7,771,595.996459960938
"30/08/2018",8,1330,764.305969238281
"30/08/2018",9,846,724.354736328125
"30/08/2018",10,589,820.18017578125
"30/08/2018",11,716,836.870544433594
"30/08/2018",12,768,864.322631835938
"30/08/2018",13,865,882.639404296875
"30/08/2018",14,837,881.326416015625
"30/08/2018",15,982,876.831298828125
"30/08/2018",16,1142,887.479187011719
"30/08/2018",17,1473,919.217163085938
"30/08/2018",18,1887,1074.27661132812
"30/08/2018",19,1707,939.8203125
"30/08/2018",20,1685,826.6513671875
"30/08/2018",21,1732,805.026184082031
"30/08/2018",22,1582,788.87109375
"30/08/2018",23,1173,778.143737792969
"31/08/2018",0,861,345.696350097656
"31/08/2018",1,652,327.057189941406
"31/08/2018",2,381,307.571624755859
"31/08/2018",3,297,218.775268554688
"31/08/2018",4,170,142.782836914062
"31/08/2018",5,217,150.461822509766
"31/08/2018",6,436,194.833190917969
"31/08/2018",7,828,658.220092773438
"31/08/2018",8,1686,898.732055664062
"31/08/2018",9,1049,826.597045898438
"31/08/2018",10,794,834.316284179688
"31/08/2018",11,868,859.156921386719
"31/08/2018",12,982,855.13037109375
"31/08/2018",13,965,867.590026855469
"31/08/2018",14,987,857.75244140625
"31/08/2018",15,1119,876.679077148438
"31/08/2018",16,1404,932.551635742188
"31/08/2018",17,1869,975.026428222656
"31/08/2018",18,2836,1098.31481933594
"31/08/2018",19,2372,1021.07232666016
"31/08/2018",20,1995,827.048522949219
"31/08/2018",21,1931,796.279724121094
"31/08/2018",22,1789,757.433349609375
"31/08/2018",23,1329,746.655212402344
"01/09/2018",0,1075,353.855590820312
"01/09/2018",1,975,331.131103515625
"01/09/2018",2,785,301.421844482422
"01/09/2018",3,514,224.168502807617
"01/09/2018",4,338,140.622772216797
"01/09/2018",5,260,146.65495300293
"01/09/2018",6,362,187.212661743164
"01/09/2018",7,511,715.736938476562
"01/09/2018",8,812,1020.47259521484
"01/09/2018",9,925,817.740844726562
"01/09/2018",10,861,852.096069335938
"01/09/2018",11,981,859.435424804688
"01/09/2018",12,1086,879.534423828125
"01/09/2018",13,1303,900.279846191406
"01/09/2018",14,1371,883.992980957031
"01/09/2018",15,1480,910.904113769531
"01/09/2018",16,1678,898.58544921875
"01/09/2018",17,1845,957.5673828125
"01/09/2018",18,1892,1077.51574707031
"01/09/2018",19,1891,1047.51782226562
"01/09/2018",20,1440,858.630676269531
"01/09/2018",21,1110,844.984558105469
"01/09/2018",22,992,812.847717285156
"01/09/2018",23,1523,790.235717773438
"02/09/2018",0,1336,326.985321044922
"02/09/2018",1,930,302.193328857422
"02/09/2018",2,610,277.336700439453
"02/09/2018",3,440,197.426498413086
"02/09/2018",4,255,126.67440032959
"02/09/2018",5,179,133.929382324219
"02/09/2018",6,249,179.739395141602
"02/09/2018",7,388,791.16650390625
"02/09/2018",8,576,993.315856933594
"02/09/2018",9,721,795.147399902344
"02/09/2018",10,802,800.050170898438
"02/09/2018",11,940,818.131652832031
"02/09/2018",12,1075,830.780700683594
"02/09/2018",13,1254,852.298522949219
"02/09/2018",14,1395,874.119323730469
"02/09/2018",15,1550,880.361083984375
"02/09/2018",16,1853,898.078186035156
"02/09/2018",17,2069,967.2236328125
"02/09/2018",18,2118,1175.64819335938
"02/09/2018",19,1986,1051.18725585938
"02/09/2018",20,1838,877.813232421875
"02/09/2018",21,1759,836.380554199219
"02/09/2018",22,1511,822.134948730469
"02/09/2018",23,1047,788.270141601562
"03/09/2018",0,763,344.987121582031
"03/09/2018",1,524,325.553802490234
"03/09/2018",2,321,298.652191162109
"03/09/2018",3,211,219.671401977539
"03/09/2018",4,153,137.206237792969
"03/09/2018",5,264,142.981399536133
