Date,Rented.Bike.Count,Hour,Temperature,Humidity,Wind.speed,Visibility,Dew.point.temperature,Solar.Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning.Day,RF,XGBoost,Cubist
19/05/2018,2355,17,24.5,35,1.8,1927,8,1.93,0,0,1,1,1,524.4366023,662.4477539,823.5330811
19/05/2018,2439,18,24,34,1.7,2000,7.1,1.22,0,0,1,1,1,562.5950205,834.5309448,949.8930054
19/05/2018,2140,19,22.6,34,1.5,2000,5.9,0.51,0,0,1,1,1,555.9871522,746.1646729,854.3521118
19/05/2018,1872,20,20.9,34,1.4,2000,4.4,0.03,0,0,1,1,1,533.0713273,688.1140747,741.3620605
19/05/2018,1780,21,19.5,34,1.3,2000,3.2,0,0,0,1,1,1,443.0522371,693.9591675,701.2858887
19/05/2018,1595,22,18.4,34,1.2,2000,2.2,0,0,0,1,1,1,430.7327617,667.6467285,666.1871338
19/05/2018,1169,23,17.1,37,1.3,2000,2.2,0,0,0,1,1,1,406.8769715,592.7576904,627.3213501
20/05/2018,986,0,15.8,41,1.2,2000,2.5,0,0,0,1,1,1,254.6430468,277.9799194,266.331604
20/05/2018,713,1,14.7,43,1.2,2000,2.2,0,0,0,1,1,1,251.8964325,299.0296631,239.3499756
20/05/2018,473,2,13.9,43,0.9,2000,1.5,0,0,0,1,1,1,247.3586388,271.9916992,214.3705444
20/05/2018,347,3,13.5,41,1,2000,0.4,0,0,0,1,1,1,214.6644687,185.4801331,147.6960297
20/05/2018,205,4,12.8,44,0.8,2000,0.8,0,0,0,1,1,1,207.5065886,180.8131104,99.30466461
20/05/2018,160,5,12.1,47,1.6,2000,1.1,0,0,0,1,1,1,200.0564966,191.9302673,104.388382
20/05/2018,190,6,11.6,46,0.8,2000,0.3,0.05,0,0,1,1,1,318.601734,229.6500397,146.1483002
20/05/2018,341,7,12.3,43,0.6,2000,0,0.3,0,0,1,1,1,435.0232969,400.5064087,635.4534302
20/05/2018,524,8,14.1,38,1,2000,0,0.72,0,0,1,1,1,485.7588907,744.7614136,798.4499512
20/05/2018,676,9,16,34,1.3,2000,0.1,1,0,0,1,1,1,454.473822,569.7367554,546.8269043
20/05/2018,899,10,17,37,1.4,2000,2.1,0.94,0,0,1,1,1,453.3366793,539.4656372,575.5650024
20/05/2018,1013,11,18.7,30,1.9,2000,0.7,1.66,0,0,1,1,1,453.1833706,562.7550049,587.0482178
20/05/2018,1313,12,18.8,31,1.2,2000,1.2,0.92,0,0,1,1,1,459.0005916,559.057251,603.2560425
20/05/2018,1559,13,19.9,33,1.4,2000,3.1,1.28,0,0,1,1,1,495.4160775,633.6691284,635.1866455
20/05/2018,1680,14,20.3,30,1.8,2000,2.1,1.01,0,0,1,1,1,486.0205676,649.2870483,639.5474243
20/05/2018,1999,15,21,28,1.7,2000,1.7,1.16,0,0,1,1,1,484.3414899,633.0697632,650.1619873
20/05/2018,2143,16,22.2,23,2.2,2000,0,1.66,0,0,1,1,1,502.3925267,674.7363892,649.9902344
20/05/2018,2310,17,22.4,23,2.4,2000,0.2,1.89,0,0,1,1,1,520.7784957,660.4042358,735.0246582
20/05/2018,2403,18,22.2,22,1.8,2000,-0.5,1.25,0,0,1,1,1,583.4052396,794.2427979,885.4230957
20/05/2018,2145,19,20.8,24,2,2000,-0.5,0.56,0,0,1,1,1,581.9985732,652.5935059,792.4838867
20/05/2018,1846,20,19,26,1.5,2000,-0.9,0.02,0,0,1,1,1,555.0362614,581.1497192,740.3493652
20/05/2018,1636,21,17.8,26,1.3,2000,-1.9,0,0,0,1,1,1,469.2566402,605.5709839,705.8878784
20/05/2018,1325,22,16.8,29,1.2,2000,-1.3,0,0,0,1,1,1,451.6260354,614.7332764,670.9243774
20/05/2018,943,23,15.8,30,1.1,2000,-1.7,0,0,0,1,1,1,419.8172847,555.6445923,639.8144531
21/05/2018,666,0,15.3,29,1.3,2000,-2.6,0,0,0,1,1,1,259.5102545,302.6210022,234.2992859
21/05/2018,420,1,14.5,31,1.1,2000,-2.4,0,0,0,1,1,1,253.4627758,255.6344452,215.4514771
21/05/2018,262,2,13.9,0,0.9,2000,-2.1,0,0,0,1,1,1,242.1714436,188.6359711,279.3689575
21/05/2018,165,3,13,0,0.8,2000,-2.5,0,0,0,1,1,1,226.0142134,154.6701965,204.2318268
21/05/2018,113,4,12.4,0,0.8,2000,-3.4,0,0,0,1,1,1,224.4650823,137.7704315,142.5789032
21/05/2018,200,5,11.9,0,1.3,2000,-2.7,0,0,0,1,1,1,220.8933226,140.5194855,155.4539337
21/05/2018,467,6,11.4,0,0.9,2000,-2,0.03,0,0,1,1,1,324.2049839,180.2662201,214.5089569
21/05/2018,1135,7,12.3,0,0.9,1989,-2.7,0.48,0,0,1,1,1,458.8776579,356.174408,824.4692383
21/05/2018,1785,8,15.3,30,1.3,2000,-2.2,1.3,0,0,1,1,1,499.5363444,703.0050049,839.8363037
21/05/2018,1118,9,17.7,27,1.3,2000,-1.5,2.02,0,0,1,1,1,457.7367471,526.1003418,621.0463257
21/05/2018,962,10,19.3,27,1.4,2000,-0.1,2.63,0,0,1,1,1,459.2363654,497.3755493,574.4952393
21/05/2018,1129,11,20.9,27,1.7,2000,1.1,3.11,0,0,1,1,1,452.7535529,516.5749512,611.9274292
21/05/2018,1373,12,21.8,31,2.1,2000,3.9,3.39,0,0,1,1,1,488.4080361,576.8135376,645.15979
21/05/2018,1456,13,22.8,31,1.9,1923,4.7,3.49,0,0,1,1,1,499.1706533,558.102478,666.4016724
21/05/2018,1483,14,23.4,36,2.8,1947,7.4,3.11,0,0,1,1,1,502.9824771,619.5481567,714.5813599
21/05/2018,1612,15,23.3,38,1.5,1963,8.1,2.13,0,0,1,1,1,508.4132308,650.3308105,738.2454834
21/05/2018,1820,16,22.7,42,1.9,2000,9.1,1.13,0,0,1,1,1,491.2989451,701.472229,767.3905029
21/05/2018,2214,17,22.2,45,2.4,2000,9.6,0.83,0,0,1,1,1,517.910358,705.7210693,829.600647
21/05/2018,3069,18,21.6,48,2.5,1884,10.1,0.61,0,0,1,1,1,568.2157804,759.9561157,949.3665161
21/05/2018,2450,19,19.5,56,1.6,1600,10.4,0.29,0,0,1,1,1,526.5494294,650.8567505,892.9648438
21/05/2018,2167,20,18.4,59,2.6,1476,10.2,0.04,0,0,1,1,1,516.0549959,553.5345459,715.6439819
21/05/2018,2065,21,17.7,63,0.5,1324,10.5,0,0,0,1,1,1,399.5510216,599.9660034,679.3029785
21/05/2018,1832,22,16.9,65,0.3,1281,10.2,0,0,0,1,1,1,373.4351392,479.8156128,637.5073853
21/05/2018,1273,23,16.3,70,0.7,1293,10.8,0,0,0,1,1,1,360.2627026,508.6291504,608.5682373
22/05/2018,957,0,16,71,0.5,1299,10.7,0,0,0,1,0,1,267.3142271,331.9607849,286.3270569
22/05/2018,810,1,15.9,71,1.1,1312,10.6,0,0,0,1,0,1,268.3093898,321.9222107,257.9413147
22/05/2018,590,2,15.7,74,1,1313,11,0,0,0,1,0,1,272.7577915,316.6965637,245.0491943
22/05/2018,406,3,15.5,0,0.7,1420,10.4,0,0,0,1,0,1,233.8779432,87.47688293,307.2501526
22/05/2018,248,4,15.6,0,0.5,1502,10.5,0,0,0,1,0,1,224.1931564,51.37162399,208.0726318
22/05/2018,182,5,15.7,0,0.6,1610,10.6,0,0,0,1,0,1,225.1864175,62.90273285,214.7586975
22/05/2018,277,6,15.5,0,0.5,1691,10.4,0.06,0,0,1,0,1,283.5290645,52.17475128,253.0299225
22/05/2018,443,7,16.3,69,0.7,1750,10.5,0.34,0,0,1,0,1,372.5369828,429.164978,658.2913818
22/05/2018,694,8,18.2,63,0.8,1731,11,1,0,0,1,0,1,396.9357995,486.9361572,847.4574585
22/05/2018,912,9,19.3,62,0.8,1894,11.8,1.14,0,0,1,0,1,365.617857,480.6235352,669.5299072
22/05/2018,1119,10,20.7,55,1.8,1698,11.3,1.43,0,0,1,0,1,360.9160885,420.2599182,674.3673706
22/05/2018,1438,11,21.9,55,1.4,1820,12.4,1.87,0,0,1,0,1,359.1620836,390.0839233,719.703125
22/05/2018,1798,12,22.9,51,1.1,1591,12.2,1.8,0,0,1,0,1,384.6511889,426.6398621,717.616272
22/05/2018,2000,13,22.7,52,1,1399,12.3,0.94,0,0,1,0,1,385.3024595,506.6014709,717.2503052
22/05/2018,1407,14,22.8,53,1.4,1630,12.7,0.98,0,0,1,0,1,394.102965,505.3840942,738.0313721
22/05/2018,163,15,21.1,72,2.7,663,15.8,0.31,0.1,0,1,0,1,386.2460612,459.7685547,656.7167358
22/05/2018,86,16,19.5,80,1.2,553,15.9,0.53,0.4,0,1,0,1,345.9537824,506.5673218,650.1915894
22/05/2018,50,17,18.6,84,1.8,499,15.8,0.28,1,0,1,0,1,331.8905663,569.0666504,642.2324219
22/05/2018,30,18,17.9,93,1.2,258,16.7,0.13,2,0,1,0,1,266.4460143,297.770752,585.6526489
22/05/2018,45,19,17.6,93,0.3,331,16.4,0.06,1.5,0,1,0,1,269.1888064,263.5516357,533.0614624
22/05/2018,30,20,17.2,85,1.4,467,14.6,0,0.5,0,1,0,1,294.7200018,481.895813,526.1425171
22/05/2018,58,21,17,85,1.1,597,14.4,0,0.5,0,1,0,1,285.2991034,481.5942078,506.9901123
22/05/2018,29,22,16.8,87,0.6,447,14.6,0,0.5,0,1,0,1,300.6496661,531.1992798,499.5123901
22/05/2018,18,23,16.3,96,1.1,198,15.6,0,2.5,0,1,0,1,215.4161323,239.4539185,399.105957
23/05/2018,32,0,15.8,97,2.4,181,15.3,0,3.5,0,1,1,1,207.3404832,304.9939575,265.0625305
23/05/2018,25,1,15.3,97,3.2,178,14.8,0,3,0,1,1,1,208.5878199,289.0285645,236.4890747
23/05/2018,34,2,15,97,2.5,236,14.5,0,3,0,1,1,1,208.0822516,261.1333008,218.0844421
23/05/2018,43,3,14.9,96,2.2,636,14.2,0,0.5,0,1,1,1,200.5000698,242.3544922,171.5205231
23/05/2018,59,4,15,97,1.4,1827,14.5,0,0,0,1,1,1,217.4706264,236.5123291,122.2146683
23/05/2018,152,5,14.6,87,2.2,2000,12.4,0,0,0,1,1,1,224.9062848,315.6632996,128.9616241
23/05/2018,436,6,13.9,83,3.2,2000,11,0.04,0,0,1,1,1,293.7326652,294.4073486,162.6455688
23/05/2018,1241,7,13.6,75,1.6,1987,9.2,0.47,0,0,1,1,1,473.933845,526.2880249,752.6964111
23/05/2018,2035,8,14.6,70,3.1,2000,9.1,1.28,0,0,1,1,1,495.358676,775.9837036,909.4401855
23/05/2018,1125,9,16,60,1.9,1992,8.2,1.98,0,0,1,1,1,434.8693946,531.8485718,660.0552979
23/05/2018,871,10,17.9,56,3.3,1919,8.9,2.63,0,0,1,1,1,442.7845774,393.7707825,678.045166
23/05/2018,1012,11,18.9,42,3.8,2000,5.6,3.13,0,0,1,1,1,443.0312137,524.1499634,626.6380615
23/05/2018,1216,12,20.1,37,4,1910,4.9,3.44,0,0,1,1,1,473.289534,524.9246216,628.2242432
23/05/2018,1167,13,20.9,33,3.9,1853,4,3.52,0,0,1,1,1,485.1124684,525.2154541,627.5949097
23/05/2018,1183,14,22,33,3.4,1966,4.9,3.41,0,0,1,1,1,491.6051984,578.7484131,662.3724976
23/05/2018,1332,15,23,29,2.9,1876,3.9,3.11,0,0,1,1,1,515.4991368,605.9543457,671.1110229
23/05/2018,1563,16,23,33,4.2,1880,5.8,2.57,0,0,1,1,1,502.7563332,617.5808716,693.5993652
23/05/2018,2069,17,22.4,39,3.2,1943,7.7,1.9,0,0,1,1,1,514.223525,658.8059692,786.8640137
23/05/2018,3123,18,21.7,40,3.5,1987,7.4,1.18,0,0,1,1,1,547.2050907,799.4206543,916.3452759
23/05/2018,2454,19,18.8,52,3.4,2000,8.7,0.49,0,0,1,1,1,529.0927888,671.0214233,821.8789673
23/05/2018,2001,20,16.7,61,1.9,2000,9.1,0.05,0,0,1,1,1,514.5010006,613.1694336,685.2241821
23/05/2018,1833,21,15.4,61,1.1,1959,7.9,0,0,0,1,1,1,404.1610609,648.2710571,632.6891479
23/05/2018,1588,22,14.8,59,1,1740,6.8,0,0,0,1,1,1,396.856796,615.7470093,602.8612061
23/05/2018,1080,23,14.6,54,1.5,1596,5.3,0,0,0,1,1,1,392.5101415,548.6403198,577.5054321
24/05/2018,778,0,13.7,51,1.3,1651,3.7,0,0,0,1,1,1,282.7826257,280.3409424,267.6991577
24/05/2018,578,1,12.9,62,0.6,1557,5.7,0,0,0,1,1,1,263.090812,329.1294861,253.2940369
24/05/2018,385,2,12.5,54,0.7,1500,3.4,0,0,0,1,1,1,248.3293122,234.3716583,221.4607544
24/05/2018,265,3,12.1,64,0.8,1538,5.4,0,0,0,1,1,1,224.6016342,247.8757019,109.2652588
24/05/2018,161,4,11.7,64,1.6,1578,5.1,0,0,0,1,1,1,216.5385823,214.8504181,59.13326645
24/05/2018,205,5,11.3,64,1.2,1634,4.7,0,0,0,1,1,1,221.0841838,210.0318604,103.8557358
24/05/2018,530,6,11.4,67,1,1600,5.4,0.04,0,0,1,1,1,325.8770116,261.8898315,136.5717773
24/05/2018,1390,7,12.5,61,1.3,1818,5.1,0.42,0,0,1,1,1,457.3736293,452.2154541,734.7393799
24/05/2018,2081,8,15.2,50,1.6,1530,4.8,1.1,0,0,1,1,1,483.1727986,733.0435791,851.0544434
24/05/2018,1226,9,17.6,30,1.1,1531,0,1.79,0,0,1,1,1,427.9049437,484.5569458,539.5608521
24/05/2018,880,10,19.9,27,2.7,1775,0.3,2.44,0,0,1,1,1,447.6529938,444.0342712,574.2842407
24/05/2018,922,11,21.5,30,2.9,1779,3.1,2.92,0,0,1,1,1,469.7447819,481.8341675,623.4093018
24/05/2018,1087,12,22.1,36,5.3,1696,6.3,3.2,0,0,1,1,1,478.8682323,500.7330627,655.3654175
24/05/2018,1078,13,23.3,35,3.7,1874,6.9,3.28,0,0,1,1,1,482.8679371,539.578125,693.3598022
24/05/2018,1059,14,23.2,36,4.9,1597,7.2,3.18,0,0,1,1,1,479.5774771,561.9030151,683.3873901
24/05/2018,1174,15,23.5,36,3.2,1786,7.5,2.91,0,0,1,1,1,508.0183908,578.4397583,713.1459351
24/05/2018,1455,16,23.5,36,4,1763,7.5,2.42,0,0,1,1,1,494.2614114,608.1289673,718.5091553
24/05/2018,1863,17,23.4,38,2.7,1885,8.2,1.76,0,0,1,1,1,506.1390537,654.3681641,804.6608887
24/05/2018,2825,18,22.6,39,2.8,1655,7.9,1.1,0,0,1,1,1,555.1518355,773.7543335,929.4730835
24/05/2018,2334,19,21.1,44,2.6,1512,8.3,0.41,0,0,1,1,1,566.4063124,696.2078247,851.8458252
24/05/2018,1902,20,20,46,2.6,1414,8,0.05,0,0,1,1,1,544.5460716,606.6378784,734.9945679
24/05/2018,1838,21,19.3,50,1.7,1381,8.6,0,0,0,1,1,1,423.1343003,616.7275391,710.1658936
24/05/2018,1678,22,18.6,54,2.3,1328,9,0,0,0,1,1,1,415.7007624,583.5465088,676.9111328
24/05/2018,1087,23,18.1,56,1.6,1095,9.1,0,0,0,1,1,1,379.5149934,525.0603638,657.8760376
25/05/2018,831,0,17.6,57,1.8,943,8.9,0,0,0,1,1,1,270.5686225,310.1217041,289.333374
25/05/2018,610,1,16.9,61,1,844,9.3,0,0,0,1,1,1,264.246724,331.2442627,271.3168335
25/05/2018,437,2,16.1,70,0.6,787,10.6,0,0,0,1,1,1,260.8352349,316.3775635,250.6526184
25/05/2018,286,3,15.4,71,0.5,780,10.1,0,0,0,1,1,1,235.314318,243.9020691,176.3299103
25/05/2018,188,4,14.8,71,0.4,700,9.5,0,0,0,1,1,1,225.6585121,237.835083,105.0396805
25/05/2018,201,5,14.3,75,0.6,635,9.9,0,0,0,1,1,1,243.841385,269.815094,88.02731323
25/05/2018,531,6,13.8,74,0.7,644,9.2,0.05,0,0,1,1,1,337.0876795,331.2997437,154.5585632
25/05/2018,1250,7,14.4,66,1.1,704,8.1,0.42,0,0,1,1,1,439.538757,447.7472229,739.1838989
25/05/2018,1996,8,17.1,57,1.7,792,8.5,1.21,0,0,1,1,1,466.7976105,692.3132935,898.5662842
25/05/2018,1121,9,19.5,44,1.3,995,6.9,1.88,0,0,1,1,1,407.3612185,390.6789551,616.8307495
25/05/2018,819,10,21.4,30,2.5,1730,3,2.53,0,0,1,1,1,466.1753808,457.8593445,617.3251953
25/05/2018,959,11,23.1,30,2.5,1896,4.5,3.01,0,0,1,1,1,473.746301,504.5713806,661.9525146
25/05/2018,1082,12,24.4,24,2.9,1811,2.5,3.28,0,0,1,1,1,469.4580689,469.7066345,662.4307251
25/05/2018,1106,13,25.6,26,2.7,1747,4.6,3.36,0,0,1,1,1,486.5377564,534.043335,694.0106201
25/05/2018,1161,14,26,23,2.3,1923,3.2,2.92,0,0,1,1,1,502.7702109,583.3365479,707.1964722
25/05/2018,1306,15,25.1,25,2.7,1959,3.6,2.2,0,0,1,1,1,517.6457869,595.9952393,709.5001831
25/05/2018,1533,16,24.3,27,4.1,1892,4,1.78,0,0,1,1,1,509.0730354,638.7200317,703.6308594
25/05/2018,2013,17,23.6,28,3.1,1844,4,1.26,0,0,1,1,1,527.5998302,655.5038452,777.3885498
25/05/2018,2916,18,23.3,32,2.6,1772,5.6,1.05,0,0,1,1,1,571.1532133,768.3517456,915.3103638
25/05/2018,2227,19,22,40,1.6,1658,7.7,0.47,0,0,1,1,1,542.6027536,664.2539063,865.3108521
25/05/2018,1905,20,20.4,45,2,1457,8,0.06,0,0,1,1,1,540.4195964,632.5021362,745.6328125
25/05/2018,1740,21,19.1,50,1.4,1378,8.4,0,0,0,1,1,1,427.601866,633.7598267,708.0430908
25/05/2018,1630,22,18.3,54,1.7,1394,8.8,0,0,0,1,1,1,419.7869811,603.2571411,679.1941528
25/05/2018,1209,23,17.6,55,0.5,1362,8.4,0,0,0,1,1,1,381.8664089,539.7315063,659.6699219
26/05/2018,987,0,17,59,1.1,1299,8.9,0,0,0,1,1,1,281.3551409,316.0513916,294.3721619
26/05/2018,837,1,16.2,63,0.7,1328,9.1,0,0,0,1,1,1,275.6511615,346.3039246,271.9642029
26/05/2018,572,2,15.8,66,0.6,1204,9.4,0,0,0,1,1,1,253.9904697,316.8126526,248.1177063
26/05/2018,419,3,15.3,69,0.5,1103,9.6,0,0,0,1,1,1,222.1631403,249.2857208,176.7194977
26/05/2018,232,4,14.8,73,0.5,994,9.9,0,0,0,1,1,1,231.1012856,239.894043,118.0597839
26/05/2018,198,5,14.4,73,0.4,978,9.6,0,0,0,1,1,1,230.8902498,239.2838287,123.8294983
26/05/2018,299,6,14.2,72,0.6,947,9.2,0.04,0,0,1,1,1,321.2600753,262.2883301,160.0020905
26/05/2018,503,7,15,64,0.6,902,8.2,0.46,0,0,1,1,1,419.8710358,427.5803223,759.1126709
26/05/2018,763,8,17.8,52,0.6,1094,7.8,1.18,0,0,1,1,1,450.5777409,691.782959,894.0619507
26/05/2018,992,9,20.6,43,1.1,1104,7.5,1.84,0,0,1,1,1,414.4494997,410.4374695,641.6704712
26/05/2018,1010,10,23.2,41,1.1,1440,9.2,2.45,0,0,1,1,1,434.2114633,445.0626221,704.9522705
26/05/2018,1164,11,24.8,34,0.9,1439,7.8,2.92,0,0,1,1,1,439.2848732,458.5687256,698.7131958
26/05/2018,1285,12,26.2,31,1.2,1161,7.7,3.18,0,0,1,1,1,452.3807494,431.5205688,695.8223267
26/05/2018,1441,13,27.8,31,2,1326,9.1,3.29,0,0,1,1,1,480.716289,519.4642334,738.8248901
26/05/2018,1448,14,28.3,30,2.3,1025,9,3.14,0,0,1,1,1,469.9301665,472.0844116,731.0216675
26/05/2018,1575,15,29.4,30,2,882,10,2.82,0,0,1,1,1,478.1541407,471.2181091,751.7891235
26/05/2018,1690,16,29,31,2.9,889,10.1,2.26,0,0,1,1,1,488.2966044,513.7513428,756.6846924
26/05/2018,1886,17,27.9,34,3.8,1259,10.5,1.73,0,0,1,1,1,504.9398072,576.590271,846.9224854
26/05/2018,2020,18,27,33,2.2,822,9.3,1.07,0,0,1,1,1,567.8105525,729.4974976,985.4633789
26/05/2018,1985,19,24.9,46,3.1,1341,12.4,0.43,0,0,1,1,1,560.3011971,687.1769409,923.9953003
26/05/2018,1909,20,22.3,50,2.7,1512,11.3,0.05,0,0,1,1,1,520.5538941,587.2116089,787.8658447
26/05/2018,1851,21,21.7,58,1.3,1173,13,0,0,0,1,1,1,393.3692161,593.3908691,767.9795532
26/05/2018,1683,22,21.2,60,1,1192,13.1,0,0,0,1,1,1,388.9839202,589.3272705,749.4095459
26/05/2018,1330,23,20.7,63,0.8,1130,13.3,0,0,0,1,1,1,372.6920897,524.4353638,712.2526245
27/05/2018,1089,0,20.1,65,1.6,1097,13.3,0,0,0,1,1,1,270.4193841,339.8035889,312.1909485
27/05/2018,799,1,19.8,61,1.4,943,12,0,0,0,1,1,1,265.7251138,337.8883667,284.6994324
27/05/2018,555,2,19,62,1.8,974,11.5,0,0,0,1,1,1,246.3856215,296.2419434,254.8646088
27/05/2018,423,3,18.5,62,0.8,1073,11,0,0,0,1,1,1,224.2729952,233.2976685,184.8375244
27/05/2018,208,4,17.9,59,1.3,1261,9.7,0,0,0,1,1,1,215.1653463,180.5293121,113.4827271
27/05/2018,174,5,17.6,0,0.8,1304,9.7,0,0,0,1,1,1,225.9177736,84.80406952,218.7943878
27/05/2018,234,6,17.3,62,1.4,1293,9.9,0.03,0,0,1,1,1,337.6119046,267.5361023,162.2344208
27/05/2018,341,7,17.6,0,1.4,1219,8.7,0.34,0,0,1,1,1,466.9678269,290.1392517,982.661377
27/05/2018,608,8,18.3,51,2,1366,7.9,0.7,0,0,1,1,1,480.7971964,742.8895264,904.3201294
27/05/2018,762,9,19.5,43,1.5,1548,0,1.02,0,0,1,1,1,410.128983,471.2865906,549.4755249
27/05/2018,821,10,21.6,33,2,1697,0,1.86,0,0,1,1,1,442.9498064,489.0959473,594.0872803
27/05/2018,1004,11,22.3,33,1.8,1853,0,1.54,0,0,1,1,1,451.2535044,539.0108643,620.2040405
27/05/2018,1404,12,23.4,38,2.8,1756,8.2,1.87,0,0,1,1,1,461.9117878,522.1400146,714.1349487
27/05/2018,1579,13,24.3,37,2.3,1583,8.6,2.22,0,0,1,1,1,477.1933763,517.5198364,727.1148682
27/05/2018,1730,14,24.2,36,4,1907,8.1,2.16,0,0,1,1,1,486.881826,578.5758057,735.4644775
27/05/2018,2019,15,23.9,37,2.6,1889,8.3,1.82,0,0,1,1,1,503.6084902,603.0834961,748.1174316
27/05/2018,2242,16,24,36,1.6,1811,7.9,1.34,0,0,1,1,1,487.9924404,654.2885742,748.6142578
27/05/2018,2307,17,23.5,32,3.2,1925,0,1.01,0,0,1,1,1,515.0387277,700.9269409,747.6138916
27/05/2018,2267,18,23,36,2.8,1904,7.1,0.85,0,0,1,1,1,575.0943219,733.3713379,918.7853394
27/05/2018,2207,19,21.7,38,2.1,1857,6.7,0.27,0,0,1,1,1,561.405633,650.7044067,894.5066528
27/05/2018,2044,20,20.6,41,2.3,1788,6.8,0.09,0,0,1,1,1,546.4189965,598.5814209,751.0521851
27/05/2018,1729,21,19.5,46,1.8,1734,7.5,0,0,0,1,1,1,438.1069977,619.2433472,703.8889771
27/05/2018,1374,22,18.6,50,1,1830,7.9,0,0,0,1,1,1,416.0858202,602.5955811,689.2529907
27/05/2018,1071,23,17.9,53,1.9,1774,8.1,0,0,0,1,1,1,380.093082,531.8485718,654.5623779
28/05/2018,770,0,17.3,55,0.7,1741,8.1,0,0,0,1,1,1,266.990219,294.3429871,295.9597473
28/05/2018,440,1,16.7,60,0.8,1806,8.8,0,0,0,1,1,1,250.7834717,315.5802612,272.8258057
28/05/2018,335,2,16.5,58,0.3,1759,8.1,0,0,0,1,1,1,240.9876842,199.7926331,250.0891113
28/05/2018,185,3,17.1,56,0.4,1583,8.2,0,0,0,1,1,1,219.7399347,119.3466721,179.2368774
28/05/2018,134,4,17.2,0,0.4,1619,8.8,0,0,0,1,1,1,224.4191612,-9.716691971,210.5330658
28/05/2018,247,5,16.6,0,0.9,1361,9.7,0,0,0,1,1,1,225.2212892,82.97089386,221.7819672
28/05/2018,641,6,16.2,0,0.5,1588,9.3,0.05,0,0,1,1,1,316.6046951,99.81889343,275.4981689
28/05/2018,1502,7,16.8,0,0.8,1387,8.9,0.36,0,0,1,1,1,464.4696584,311.2207031,984.9674683
28/05/2018,2194,8,19.5,50,0.7,1329,8.7,1.19,0,0,1,1,1,471.0029362,727.3582764,921.3644409
28/05/2018,1131,9,21.7,48,1.1,1806,10.2,1.92,0,0,1,1,1,447.4686484,484.0119629,736.3971558
28/05/2018,828,10,23.3,49,1.1,1881,11.9,2.46,0,0,1,1,1,446.2946965,463.4291382,771.0054321
28/05/2018,986,11,25.1,45,0.9,1982,12.3,2.9,0,0,1,1,1,448.5392628,524.0393677,799.6037598
28/05/2018,1139,12,26.3,44,1.8,2000,13,3.24,0,0,1,1,1,473.1329198,573.553894,813.9197388
28/05/2018,1124,13,27.7,39,1.9,1882,12.4,3.33,0,0,1,1,1,488.236813,558.7870483,804.2349854
28/05/2018,1128,14,28.7,36,2.6,1853,12.1,3.21,0,0,1,1,1,497.2829979,580.9078369,814.1600952
28/05/2018,1258,15,28.4,43,3.1,900,14.6,2.28,0,0,1,1,1,465.2331396,459.0710144,807.8942871
28/05/2018,1497,16,28.1,43,3.4,845,14.3,2.32,0,0,1,1,1,466.7786016,492.7842712,801.0621338
28/05/2018,2060,17,26.9,45,3.5,990,13.9,1.64,0,0,1,1,1,494.0266638,527.909668,864.0834961
28/05/2018,3245,18,26,39,2.7,1950,10.9,1.07,0,0,1,1,1,563.1180334,803.8236084,990.5018921
28/05/2018,2656,19,24.4,44,2.8,1979,11.3,0.45,0,0,1,1,1,559.8625252,667.0291748,920.9619141
28/05/2018,2252,20,23,49,2.4,1905,11.7,0.07,0,0,1,1,1,534.9119238,575.956543,803.2637939
28/05/2018,2140,21,21.8,50,2.1,1950,10.9,0,0,0,1,1,1,414.6303624,606.1596069,759.7595825
28/05/2018,1881,22,21.1,54,0.6,2000,11.4,0,0,0,1,1,1,396.9778757,630.1047363,752.6918945
28/05/2018,1247,23,20.9,53,1.6,1712,10.9,0,0,0,1,1,1,387.7898414,543.9834595,721.694519
29/05/2018,841,0,20.6,54,2.6,1737,0,0,0,0,1,1,1,272.3459466,228.507309,153.1809998
29/05/2018,721,1,20.3,55,1.1,1756,0,0,0,0,1,1,1,267.2129863,238.1928864,140.2618256
29/05/2018,466,2,20.2,56,2.3,1498,0,0,0,0,1,1,1,254.3676041,178.9766083,106.7414093
29/05/2018,285,3,20,58,1.8,1279,11.4,0,0,0,1,1,1,223.4967623,207.9221344,183.1799927
29/05/2018,204,4,19.8,60,1.9,1364,11.8,0,0,0,1,1,1,212.3601324,211.858078,118.556694
29/05/2018,252,5,19.6,64,0.3,1483,12.5,0,0,0,1,1,1,210.0200766,157.627594,129.3297272
29/05/2018,625,6,19.5,64,0.4,1268,12.5,0.02,0,0,1,1,1,321.0732506,210.8233185,172.3244629
29/05/2018,1427,7,19.9,63,1.1,934,12.6,0.24,0,0,1,1,1,436.1411586,421.1160583,778.4326782
29/05/2018,2234,8,20.5,66,1.7,1062,13.9,0.34,0,0,1,1,1,457.7855174,701.1292114,963.9849854
29/05/2018,1192,9,21,67,1.1,1012,14.6,0.54,0,0,1,1,1,397.2597888,444.6748352,739.8891602
29/05/2018,893,10,21.6,68,1.6,980,15.4,0.83,0,0,1,1,1,405.4693912,430.569458,756.5078735
29/05/2018,949,11,23.1,63,2.6,949,15.6,1.68,0,0,1,1,1,396.4093694,409.3915405,780.2649536
