"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(XGB, Test[not.NA.test.row.index, 2:14])"
"17/08/2018",14,791,601.562744140625
"17/08/2018",15,970,629.924682617188
"17/08/2018",16,1112,655.870361328125
"17/08/2018",17,1666,658.210205078125
"17/08/2018",18,2797,825.451049804688
"17/08/2018",19,2353,704.871887207031
"17/08/2018",20,2130,605.779052734375
"17/08/2018",21,2008,704.657104492188
"17/08/2018",22,1787,676.872253417969
"17/08/2018",23,1466,613.170715332031
"18/08/2018",0,1191,338.270446777344
"18/08/2018",1,969,331.548675537109
"18/08/2018",2,698,266.265167236328
"18/08/2018",3,483,166.669586181641
"18/08/2018",4,316,210.745697021484
"18/08/2018",5,262,224.449340820312
"18/08/2018",6,397,293.419372558594
"18/08/2018",7,475,448.347137451172
"18/08/2018",8,754,792.297973632812
"18/08/2018",9,771,549.285278320312
"18/08/2018",10,769,515.380432128906
"18/08/2018",11,857,574.205505371094
"18/08/2018",12,952,548.762268066406
"18/08/2018",13,1003,600.317077636719
"18/08/2018",14,1121,627.678527832031
"18/08/2018",15,1196,592.296447753906
"18/08/2018",16,1398,677.411865234375
"18/08/2018",17,1806,683.970825195312
"18/08/2018",18,1979,790.047607421875
"18/08/2018",19,2127,756.66943359375
"18/08/2018",20,1965,684.008239746094
"18/08/2018",21,1886,657.232055664062
"18/08/2018",22,1681,657.232055664062
"18/08/2018",23,1342,599.526062011719
"19/08/2018",0,1100,262.632049560547
"19/08/2018",1,844,321.419097900391
"19/08/2018",2,611,230.784530639648
"19/08/2018",3,425,265.943817138672
"19/08/2018",4,264,171.768051147461
"19/08/2018",5,223,171.768051147461
"19/08/2018",6,260,354.052124023438
"19/08/2018",7,392,519.673522949219
"19/08/2018",8,592,763.862365722656
"19/08/2018",9,645,547.885070800781
"19/08/2018",10,732,500.421997070312
"19/08/2018",11,795,513.084411621094
"19/08/2018",12,926,536.351745605469
"19/08/2018",13,943,554.546813964844
"19/08/2018",14,972,591.693969726562
"19/08/2018",15,1181,645.992309570312
"19/08/2018",16,1395,667.319519042969
"19/08/2018",17,1721,704.24365234375
"19/08/2018",18,1928,818.359436035156
"19/08/2018",19,2186,632.533996582031
"19/08/2018",20,2029,664.86328125
"19/08/2018",21,1821,660.462036132812
"19/08/2018",22,1546,647.154174804688
"19/08/2018",23,1016,464.751037597656
"20/08/2018",0,818,363.531585693359
"20/08/2018",1,527,319.763305664062
"20/08/2018",2,352,327.38134765625
"20/08/2018",3,255,354.634735107422
"20/08/2018",4,193,218.975128173828
"20/08/2018",5,281,213.769470214844
"20/08/2018",6,675,261.254150390625
"20/08/2018",7,1285,456.293060302734
"20/08/2018",8,1912,706.578735351562
"20/08/2018",9,993,528.010375976562
"20/08/2018",10,719,502.249237060547
"20/08/2018",11,766,496.092498779297
"20/08/2018",12,808,512.09423828125
"20/08/2018",13,847,537.096496582031
"20/08/2018",14,816,599.368713378906
"20/08/2018",15,992,603.835388183594
"20/08/2018",16,1253,666.548645019531
"20/08/2018",17,1704,644.521057128906
"20/08/2018",18,2628,765.053283691406
"20/08/2018",19,2162,641.130249023438
"20/08/2018",20,1999,518.595275878906
"20/08/2018",21,1971,544.426635742188
"20/08/2018",22,1630,528.853088378906
"20/08/2018",23,1241,455.092712402344
"21/08/2018",0,898,268.822723388672
"21/08/2018",1,690,256.106750488281
"21/08/2018",2,376,245.533111572266
"21/08/2018",3,173,190.554061889648
"21/08/2018",4,49,177.343627929688
"21/08/2018",5,57,218.952713012695
"21/08/2018",6,73,189.943130493164
"21/08/2018",7,608,301.946533203125
"21/08/2018",8,1530,584.948608398438
"21/08/2018",9,876,485.507141113281
"21/08/2018",10,402,447.018188476562
"21/08/2018",11,681,469.628540039062
"21/08/2018",12,848,495.819488525391
"21/08/2018",13,827,535.63916015625
"21/08/2018",14,788,505.823883056641
"21/08/2018",15,957,611.863464355469
"21/08/2018",16,1112,589.142883300781
"21/08/2018",17,1663,636.928161621094
"21/08/2018",18,2830,783.1982421875
"21/08/2018",19,2364,706.504089355469
"21/08/2018",20,2169,612.48046875
"21/08/2018",21,2057,512.935791015625
"21/08/2018",22,1828,571.610595703125
"21/08/2018",23,1277,455.196594238281
"22/08/2018",0,1025,356.292297363281
"22/08/2018",1,782,371.731658935547
"22/08/2018",2,512,357.425659179688
"22/08/2018",3,346,304.506591796875
"22/08/2018",4,214,190.730422973633
"22/08/2018",5,289,279.845764160156
"22/08/2018",6,655,296.253814697266
"22/08/2018",7,1330,562.668395996094
"22/08/2018",8,1990,791.733459472656
"22/08/2018",9,1015,556.950317382812
"22/08/2018",10,700,477.946472167969
"22/08/2018",11,710,506.959930419922
"22/08/2018",12,784,547.555358886719
"22/08/2018",13,727,562.6044921875
"22/08/2018",14,760,644.696350097656
"22/08/2018",15,842,669.512023925781
"22/08/2018",16,993,690.215148925781
"22/08/2018",17,1495,725.813415527344
"22/08/2018",18,2528,837.761596679688
"22/08/2018",19,2087,702.466674804688
"22/08/2018",20,1808,654.231994628906
"22/08/2018",21,1807,635.702087402344
"22/08/2018",22,1556,642.386657714844
"22/08/2018",23,1117,572.4189453125
"23/08/2018",0,908,338.320007324219
"23/08/2018",1,745,312.592041015625
"23/08/2018",2,492,280.874969482422
"23/08/2018",3,304,246.685607910156
"23/08/2018",4,168,178.721740722656
"23/08/2018",5,185,207.05207824707
"23/08/2018",6,492,251.923538208008
"23/08/2018",7,720,425.377868652344
"23/08/2018",8,1678,786.892944335938
"23/08/2018",9,924,540.394104003906
"23/08/2018",10,551,510.561981201172
"23/08/2018",11,711,540.520568847656
"23/08/2018",12,769,563.17578125
"23/08/2018",13,584,538.965576171875
"23/08/2018",14,740,627.526794433594
"23/08/2018",15,837,586.590576171875
"23/08/2018",16,944,680.597961425781
"23/08/2018",17,1249,664.713989257812
"23/08/2018",18,1447,747.929443359375
"23/08/2018",19,582,636.589599609375
"23/08/2018",20,257,588.443908691406
"23/08/2018",21,189,628.285034179688
"23/08/2018",22,215,542.723022460938
"23/08/2018",23,267,564.717468261719
"24/08/2018",0,238,416.761291503906
"24/08/2018",1,208,411.511962890625
"24/08/2018",2,83,321.493225097656
"24/08/2018",3,62,268.058654785156
"24/08/2018",4,30,232.858871459961
"24/08/2018",5,45,283.188354492188
"24/08/2018",6,173,337.203125
"24/08/2018",7,400,406.120239257812
"24/08/2018",8,578,713.407592773438
"24/08/2018",9,484,648.3896484375
"24/08/2018",10,286,590.967102050781
"24/08/2018",11,415,503.356567382812
"24/08/2018",12,355,474.9404296875
"24/08/2018",13,274,627.139099121094
"24/08/2018",14,152,251.458602905273
"24/08/2018",15,405,275.200469970703
"24/08/2018",16,455,588.3212890625
"24/08/2018",17,403,575.372253417969
"24/08/2018",18,916,342.102142333984
"24/08/2018",19,948,532.033020019531
"24/08/2018",20,1162,544.805908203125
"24/08/2018",21,1300,552.138977050781
"24/08/2018",22,1202,494.744842529297
"24/08/2018",23,1084,451.348968505859
"25/08/2018",0,980,316.446960449219
"25/08/2018",1,886,362.081726074219
"25/08/2018",2,708,333.413116455078
"25/08/2018",3,456,287.020568847656
"25/08/2018",4,306,272.746612548828
"25/08/2018",5,232,242.916397094727
"25/08/2018",6,318,265.547424316406
"25/08/2018",7,490,487.677703857422
"25/08/2018",8,721,580.227355957031
"25/08/2018",9,808,419.389678955078
"25/08/2018",10,858,436.120178222656
"25/08/2018",11,916,400.618133544922
"25/08/2018",12,1070,463.888305664062
"25/08/2018",13,1231,478.534301757812
"25/08/2018",14,1261,521.918212890625
"25/08/2018",15,1516,537.035034179688
"25/08/2018",16,1592,571.708557128906
"25/08/2018",17,1797,586.641052246094
"25/08/2018",18,2080,669.583129882812
"25/08/2018",19,2043,593.272888183594
"25/08/2018",20,2022,593.344970703125
"25/08/2018",21,1937,593.342956542969
"25/08/2018",22,1717,665.0068359375
"25/08/2018",23,1357,617.537353515625
"26/08/2018",0,1163,456.71142578125
"26/08/2018",1,769,453.602722167969
"26/08/2018",2,600,444.104583740234
"26/08/2018",3,426,245.785110473633
"26/08/2018",4,290,263.002716064453
"26/08/2018",5,188,250.700927734375
"26/08/2018",6,243,266.525268554688
"26/08/2018",7,381,391.590881347656
"26/08/2018",8,566,635.330444335938
"26/08/2018",9,725,562.890502929688
"26/08/2018",10,681,494.170440673828
"26/08/2018",11,791,539.887512207031
"26/08/2018",12,1070,535.570434570312
"26/08/2018",13,657,539.112182617188
"26/08/2018",14,417,468.511627197266
"26/08/2018",15,782,610.951965332031
"26/08/2018",16,1025,614.131103515625
"26/08/2018",17,1399,688.254638671875
"26/08/2018",18,1479,819.567260742188
"26/08/2018",19,1596,693.191772460938
"26/08/2018",20,1674,705.662475585938
"26/08/2018",21,1276,698.846923828125
"26/08/2018",22,764,538.541748046875
"26/08/2018",23,348,559.235046386719
"27/08/2018",0,325,454.664093017578
"27/08/2018",1,61,315.968688964844
"27/08/2018",2,44,288.155456542969
"27/08/2018",3,22,216.87744140625
"27/08/2018",4,27,198.337844848633
"27/08/2018",5,38,217.2724609375
"27/08/2018",6,47,285.206878662109
"27/08/2018",7,103,309.335845947266
"27/08/2018",8,328,518.922912597656
"27/08/2018",9,75,387.177703857422
"27/08/2018",10,104,324.024780273438
"27/08/2018",11,148,363.709167480469
"27/08/2018",12,137,454.435668945312
"27/08/2018",13,149,403.690948486328
"27/08/2018",14,231,485.091400146484
"27/08/2018",15,580,543.213562011719
"27/08/2018",16,886,595.877563476562
"27/08/2018",17,1356,729.9423828125
"27/08/2018",18,2153,614.942749023438
"27/08/2018",19,1615,635.125244140625
"27/08/2018",20,1560,665.612976074219
"27/08/2018",21,1762,576.840026855469
"27/08/2018",22,1571,576.840026855469
"27/08/2018",23,1113,692.855651855469
"28/08/2018",0,870,471.369903564453
"28/08/2018",1,653,431.331359863281
"28/08/2018",2,482,448.455932617188
"28/08/2018",3,281,355.887420654297
"28/08/2018",4,200,163.712905883789
"28/08/2018",5,218,160.16242980957
"28/08/2018",6,581,266.738037109375
"28/08/2018",7,1182,469.734008789062
"28/08/2018",8,1841,689.817199707031
"28/08/2018",9,865,540.333679199219
"28/08/2018",10,670,571.576538085938
"28/08/2018",11,411,553.91650390625
"28/08/2018",12,25,359.471771240234
"28/08/2018",13,31,310.391754150391
"28/08/2018",14,126,365.102294921875
"28/08/2018",15,122,432.878540039062
"28/08/2018",16,60,376.535949707031
"28/08/2018",17,39,391.828430175781
"28/08/2018",18,96,246.277008056641
"28/08/2018",19,84,328.485229492188
"28/08/2018",20,10,170.637542724609
"28/08/2018",21,122,333.846282958984
"28/08/2018",22,64,497.64306640625
"28/08/2018",23,59,417.674468994141
"29/08/2018",0,208,335.729156494141
"29/08/2018",1,334,418.443756103516
"29/08/2018",2,243,284.082733154297
"29/08/2018",3,171,250.836166381836
"29/08/2018",4,128,221.804290771484
"29/08/2018",5,109,233.435317993164
"29/08/2018",6,346,308.30517578125
"29/08/2018",7,862,410.037902832031
"29/08/2018",8,1595,611.312866210938
"29/08/2018",9,867,491.874450683594
"29/08/2018",10,642,532.609069824219
"29/08/2018",11,671,524.719909667969
"29/08/2018",12,648,450.744934082031
"29/08/2018",13,540,511.416320800781
"29/08/2018",14,490,513.169189453125
"29/08/2018",15,583,575.978149414062
"29/08/2018",16,193,571.51025390625
"29/08/2018",17,160,431.792083740234
"29/08/2018",18,57,368.708190917969
"29/08/2018",19,24,238.261215209961
"29/08/2018",20,19,233.354873657227
"29/08/2018",21,22,312.356781005859
"29/08/2018",22,74,325.800872802734
"29/08/2018",23,198,409.315368652344
"30/08/2018",0,214,302.095458984375
"30/08/2018",1,99,349.4833984375
"30/08/2018",2,80,268.052337646484
"30/08/2018",3,81,224.049911499023
"30/08/2018",4,42,163.712905883789
"30/08/2018",5,73,233.905624389648
"30/08/2018",6,285,239.291839599609
"30/08/2018",7,771,353.657623291016
"30/08/2018",8,1330,527.334350585938
"30/08/2018",9,846,317.131866455078
"30/08/2018",10,589,474.337036132812
"30/08/2018",11,716,415.636474609375
"30/08/2018",12,768,480.713012695312
"30/08/2018",13,865,499.174743652344
"30/08/2018",14,837,471.845733642578
"30/08/2018",15,982,482.175537109375
"30/08/2018",16,1142,556.203979492188
"30/08/2018",17,1473,543.47607421875
"30/08/2018",18,1887,626.196960449219
"30/08/2018",19,1707,561.216064453125
"30/08/2018",20,1685,591.442810058594
"30/08/2018",21,1732,568.623168945312
"30/08/2018",22,1582,608.676574707031
"30/08/2018",23,1173,535.213256835938
"31/08/2018",0,861,359.667694091797
"31/08/2018",1,652,360.498657226562
"31/08/2018",2,381,333.484130859375
"31/08/2018",3,297,258.336059570312
"31/08/2018",4,170,245.731460571289
"31/08/2018",5,217,244.799362182617
"31/08/2018",6,436,269.996459960938
"31/08/2018",7,828,402.651275634766
"31/08/2018",8,1686,436.062713623047
"31/08/2018",9,1049,546.040771484375
"31/08/2018",10,794,404.695190429688
"31/08/2018",11,868,480.012878417969
"31/08/2018",12,982,501.643463134766
"31/08/2018",13,965,531.84423828125
"31/08/2018",14,987,598.244140625
"31/08/2018",15,1119,573.141479492188
"31/08/2018",16,1404,628.357604980469
"31/08/2018",17,1869,638.65283203125
"31/08/2018",18,2836,737.44140625
"31/08/2018",19,2372,653.079711914062
"31/08/2018",20,1995,657.673767089844
"31/08/2018",21,1931,658.084289550781
"31/08/2018",22,1789,567.175415039062
"31/08/2018",23,1329,526.016174316406
"01/09/2018",0,1075,361.10009765625
"01/09/2018",1,975,198.311233520508
"01/09/2018",2,785,288.11083984375
"01/09/2018",3,514,223.972686767578
"01/09/2018",4,338,256.675354003906
"01/09/2018",5,260,250.700927734375
"01/09/2018",6,362,277.837951660156
"01/09/2018",7,511,428.517150878906
"01/09/2018",8,812,852.133239746094
"01/09/2018",9,925,506.140594482422
"01/09/2018",10,861,487.443725585938
"01/09/2018",11,981,545.996704101562
"01/09/2018",12,1086,573.860412597656
"01/09/2018",13,1303,561.801025390625
"01/09/2018",14,1371,656.099975585938
"01/09/2018",15,1480,649.333740234375
"01/09/2018",16,1678,650.241760253906
"01/09/2018",17,1845,742.612548828125
"01/09/2018",18,1892,840.145935058594
"01/09/2018",19,1891,739.222229003906
"01/09/2018",20,1440,632.078125
"01/09/2018",21,1110,666.868591308594
"01/09/2018",22,992,623.780090332031
"01/09/2018",23,1523,598.096130371094
"02/09/2018",0,1336,333.391815185547
"02/09/2018",1,930,351.340026855469
"02/09/2018",2,610,337.800994873047
"02/09/2018",3,440,292.128082275391
"02/09/2018",4,255,231.724533081055
"02/09/2018",5,179,313.140380859375
"02/09/2018",6,249,354.318206787109
"02/09/2018",7,388,536.144714355469
"02/09/2018",8,576,788.343505859375
"02/09/2018",9,721,572.0380859375
"02/09/2018",10,802,531.59619140625
"02/09/2018",11,940,549.578002929688
"02/09/2018",12,1075,578.177856445312
"02/09/2018",13,1254,588.219482421875
"02/09/2018",14,1395,661.370300292969
"02/09/2018",15,1550,645.016418457031
"02/09/2018",16,1853,713.277404785156
"02/09/2018",17,2069,702.362060546875
"02/09/2018",18,2118,802.3603515625
"02/09/2018",19,1986,692.589233398438
"02/09/2018",20,1838,666.58447265625
"02/09/2018",21,1759,589.602233886719
"02/09/2018",22,1511,706.63671875
"02/09/2018",23,1047,593.806823730469
"03/09/2018",0,763,415.349456787109
"03/09/2018",1,524,413.627044677734
"03/09/2018",2,321,401.426116943359
"03/09/2018",3,211,275.230712890625
"03/09/2018",4,153,314.338043212891
"03/09/2018",5,264,328.845642089844
"03/09/2018",6,656,362.829040527344
"03/09/2018",7,1287,436.112274169922
"03/09/2018",8,1580,838.450439453125
"03/09/2018",9,719,479.052337646484
"03/09/2018",10,434,411.614807128906
"03/09/2018",11,443,534.337280273438
"03/09/2018",12,673,566.109191894531
"03/09/2018",13,731,606.13427734375
"03/09/2018",14,532,612.162719726562
"03/09/2018",15,137,611.180358886719
"03/09/2018",16,39,401.388061523438
"03/09/2018",17,23,279.718231201172
"03/09/2018",18,113,337.959045410156
"03/09/2018",19,73,311.328002929688
"03/09/2018",20,151,394.870239257812
"03/09/2018",21,110,360.258026123047
"03/09/2018",22,379,377.275024414062
"03/09/2018",23,486,375.4892578125
"04/09/2018",0,500,328.283721923828
"04/09/2018",1,486,375.898040771484
"04/09/2018",2,324,307.809448242188
"04/09/2018",3,223,267.401733398438
"04/09/2018",4,186,205.024551391602
"04/09/2018",5,219,264.954711914062
"04/09/2018",6,602,276.899017333984
"04/09/2018",7,1289,366.004150390625
"04/09/2018",8,2059,559.905456542969
"04/09/2018",9,1083,496.268981933594
"04/09/2018",10,822,519.542846679688
"04/09/2018",11,940,507.482177734375
"04/09/2018",12,995,474.234405517578
"04/09/2018",13,997,512.840515136719
"04/09/2018",14,987,579.19287109375
"04/09/2018",15,1178,595.492248535156
"04/09/2018",16,1429,623.651184082031
"04/09/2018",17,1993,679.732299804688
"04/09/2018",18,3166,703.0732421875
"04/09/2018",19,2491,688.418334960938
"04/09/2018",20,2259,614.578308105469
"04/09/2018",21,2212,577.685241699219
"04/09/2018",22,1856,672.196350097656
"04/09/2018",23,1233,565.135803222656
"05/09/2018",0,983,421.399017333984
"05/09/2018",1,748,412.903564453125
"05/09/2018",2,493,410.466583251953
"05/09/2018",3,376,307.903686523438
"05/09/2018",4,220,272.315643310547
"05/09/2018",5,249,358.664489746094
"05/09/2018",6,676,381.801422119141
"05/09/2018",7,1487,489.711212158203
"05/09/2018",8,2312,834.571960449219
"05/09/2018",9,1195,457.575805664062
"05/09/2018",10,847,492.502227783203
"05/09/2018",11,937,515.752075195312
"05/09/2018",12,1072,553.708618164062
"05/09/2018",13,1039,562.530029296875
"05/09/2018",14,989,571.321716308594
"05/09/2018",15,1131,583.1357421875
"05/09/2018",16,1446,632.99755859375
"05/09/2018",17,2068,680.950988769531
"05/09/2018",18,3160,792.151062011719
"05/09/2018",19,2468,632.37109375
"05/09/2018",20,2177,666.376831054688
"05/09/2018",21,2024,519.204284667969
"05/09/2018",22,1798,563.073974609375
"05/09/2018",23,1219,545.221923828125
"06/09/2018",0,963,359.709075927734
"06/09/2018",1,743,313.8603515625
"06/09/2018",2,531,299.283752441406
"06/09/2018",3,320,224.254409790039
"06/09/2018",4,215,242.834381103516
"06/09/2018",5,247,243.633605957031
"06/09/2018",6,680,279.702331542969
"06/09/2018",7,1438,330.124267578125
"06/09/2018",8,2270,616.097106933594
"06/09/2018",9,1186,521.368957519531
"06/09/2018",10,835,489.057830810547
"06/09/2018",11,941,449.677581787109
"06/09/2018",12,1041,462.988403320312
"06/09/2018",13,1049,507.957550048828
"06/09/2018",14,1032,558.888366699219
"06/09/2018",15,1089,595.915649414062
"06/09/2018",16,1292,554.757934570312
"06/09/2018",17,1525,587.6669921875
"06/09/2018",18,2497,697.523803710938
"06/09/2018",19,1990,620.610046386719
"06/09/2018",20,1900,558.469604492188
"06/09/2018",21,1851,570.367004394531
"06/09/2018",22,1641,523.800354003906
"06/09/2018",23,562,444.191802978516
"07/09/2018",0,556,305.743682861328
"07/09/2018",1,345,315.219299316406
"07/09/2018",2,259,328.522766113281
"07/09/2018",3,259,272.333679199219
"07/09/2018",4,185,235.259704589844
"07/09/2018",5,247,219.411544799805
"07/09/2018",6,624,281.298645019531
"07/09/2018",7,1346,496.807403564453
"07/09/2018",8,2260,556.0498046875
"07/09/2018",9,1194,461.231658935547
"07/09/2018",10,896,467.900909423828
"07/09/2018",11,988,455.085906982422
"07/09/2018",12,1213,537.910400390625
"07/09/2018",13,1119,562.065063476562
"07/09/2018",14,1187,584.21923828125
"07/09/2018",15,1391,603.843322753906
